Tiempo,Contador,Acx,Acy,Acz,Gx,Gy,Gz
45488,63933,-56,-1739,-4834,330,-633.0,137.0
45504,63934,182,-1784,-4540,244,604.0,56.0
45520,63935,-610,-1933,-4144,53,203.0,239.0
45536,63936,-263,-1822,-3947,-33,-5.0,391.0
45552,63937,-705,-1794,-3606,38,-163.0,544.0
45568,63938,-656,-1699,-3518,211,11.0,584.0
45584,63939,-629,-1680,-3541,423,221.0,539.0
45600,63940,-652,-1564,-3682,511,397.0,496.0
45616,63941,-719,-1444,-3732,524,362.0,500.0
45632,63942,-1260,-1418,-3825,451,-292.0,751.0
45648,63943,-534,-1487,-3935,275,-141.0,634.0
45664,63944,-400,-1628,-3880,185,-33.0,580.0
45680,63945,-460,-1692,-3688,239,103.0,550.0
45696,63946,-531,-1807,-3564,297,-77.0,561.0
45712,63947,-456,-1942,-3612,311,-241.0,505.0
45728,63948,-523,-2064,-3671,278,-261.0,474.0
45744,63949,-431,-2187,-3695,214,-299.0,453.0
45760,63950,-424,-2268,-3570,228,-237.0,425.0
45776,63951,-311,-2310,-3502,255,-211.0,375.0
45792,63952,-349,-2236,-3532,247,-238.0,325.0
45808,63953,-237,-2178,-3601,231,-211.0,190.0
45824,63954,-192,-2072,-3682,242,-88.0,49.0
45840,63955,-188,-2026,-3704,235,-159.0,-21.0
45856,63956,-126,-1925,-3628,231,-279.0,-117.0
45872,63957,-30,-1839,-3594,203,-372.0,-219.0
45888,63958,-16,-1749,-3679,149,-429.0,-355.0
45904,63959,-99,-1762,-3734,78,-354.0,-500.0
45920,63960,-239,-1600,-3823,58,-381.0,-617.0
45936,63961,-184,-1601,-3895,79,-439.0,-703.0
45952,63962,-395,-1458,-3893,106,-550.0,-715.0
45968,63963,-369,-1392,-3915,130,-613.0,-771.0
45984,63964,-452,-1255,-3916,123,-442.0,-830.0
46000,63965,-587,-1200,-3838,102,-542.0,-825.0
46016,63966,-678,-1220,-3799,69,-617.0,-791.0
46032,63967,-712,-1181,-3796,57,-658.0,-726.0
46048,63968,-812,-1183,-3828,87,-657.0,-651.0
46064,63969,-953,-1225,-3917,51,-541.0,-531.0
46080,63970,-996,-1247,-3885,-19,-450.0,-369.0
46096,63971,-1026,-1284,-3822,-15,-499.0,-225.0
46112,63972,-1056,-1414,-3775,16,-413.0,-108.0
46128,63973,-1042,-1556,-3781,-15,-312.0,4.0
46144,63974,-1054,-1628,-3708,-7,-368.0,88.0
46160,63975,-1100,-1785,-3642,-13,-386.0,188.0
46176,63976,-977,-1903,-3623,13,-278.0,256.0
46192,63977,-1015,-1986,-3584,85,-254.0,342.0
46208,63978,-965,-2081,-3626,127,-256.0,422.0
46224,63979,-869,-2104,-3551,153,-292.0,495.0
46240,63980,-652,-2086,-3578,178,-105.0,522.0
46256,63981,-762,-2124,-3549,233,-39.0,598.0
46272,63982,-543,-2139,-3668,286,-39.0,650.0
46288,63983,-322,-2079,-3714,305,108.0,629.0
Order,True,Max_Delay,17,Out_Range,0,,
56897,64646,-93,-1669,-3915,358,59.0,-211.0
56912,64647,-44,-1686,-4039,230,321.0,-317.0
56928,64648,-294,-1703,-3969,194,455.0,-362.0
56944,64649,-407,-1694,-3957,176,113.0,-289.0
56960,64650,-373,-1603,-3890,147,-85.0,-231.0
56976,64651,-445,-1610,-3739,142,-279.0,-189.0
56992,64652,-405,-1608,-3767,154,-305.0,-166.0
57008,64653,-457,-1596,-3724,202,-422.0,-127.0
57024,64654,-167,-1541,-3950,230,-298.0,-79.0
57040,64655,-363,-1645,-3889,259,-545.0,-112.0
57056,64656,-554,-1708,-3789,311,-411.0,-9.0
57072,64657,-441,-1755,-3712,309,-681.0,26.0
57088,64658,-449,-1758,-3715,302,-439.0,51.0
57104,64659,-560,-1856,-3701,297,-65.0,51.0
57120,64660,-573,-1868,-3693,341,-210.0,124.0
57136,64661,-472,-1888,-3764,388,-232.0,170.0
57152,64662,-386,-1849,-3806,394,-238.0,189.0
57168,64663,-344,-1853,-3772,390,-125.0,213.0
57184,64664,-258,-1785,-3742,358,-157.0,218.0
57200,64665,-47,-1782,-3763,305,-202.0,173.0
57216,64666,-46,-1780,-3664,298,-235.0,98.0
57232,64667,-4,-1799,-3654,286,-379.0,57.0
57248,64668,224,-1852,-3755,270,-343.0,-50.0
57264,64669,203,-1869,-3827,227,-112.0,-170.0
57280,64670,-101,-1937,-3795,215,-63.0,-233.0
57296,64671,-51,-1899,-3722,311,-745.0,-262.0
57312,64672,180,-1878,-3754,300,-538.0,-404.0
57328,64673,-34,-1866,-3776,191,-309.0,-443.0
57344,64674,-202,-1837,-3643,179,-326.0,-414.0
57360,64675,-266,-1818,-3732,186,-447.0,-396.0
57376,64676,-320,-1739,-3798,160,-506.0,-438.0
57393,64677,-401,-1711,-3784,126,-505.0,-450.0
57408,64678,-405,-1676,-3703,106,-545.0,-385.0
57424,64679,-473,-1658,-3719,66,-443.0,-299.0
57440,64680,-638,-1634,-3673,58,-461.0,-159.0
57456,64681,-675,-1598,-3790,75,-405.0,-87.0
57472,64682,-674,-1528,-3900,64,-397.0,-3.0
57488,64683,-704,-1499,-3856,84,-224.0,71.0
57504,64684,-626,-1479,-3900,61,-299.0,156.0
57520,64685,-645,-1505,-3712,84,-347.0,247.0
57536,64686,-549,-1497,-3807,95,-226.0,250.0
57552,64687,-471,-1456,-3888,115,-294.0,296.0
57568,64688,-429,-1431,-3924,128,-229.0,299.0
57584,64689,-385,-1415,-3903,127,-143.0,279.0
57600,64690,-377,-1424,-3851,127,-172.0,277.0
57616,64691,-256,-1428,-3872,135,-110.0,270.0
57632,64692,-292,-1413,-3857,145,-37.0,269.0
57648,64693,-432,-1409,-3803,169,-152.0,300.0
57664,64694,-88,-1381,-3888,153,-183.0,282.0
57680,64695,-137,-1396,-3909,121,-24.0,237.0
57696,64696,-159,-1474,-3816,107,-71.0,249.0
57712,64697,-195,-1484,-3788,128,-100.0,258.0
57728,64698,-145,-1511,-3815,129,-140.0,261.0
57744,64699,-101,-1522,-3816,95,-165.0,234.0
57760,64700,-56,-1611,-3794,78,-131.0,194.0
57776,64701,-72,-1658,-3772,101,-230.0,161.0
57792,64702,-39,-1684,-3799,86,-210.0,121.0
57808,64703,-63,-1709,-3798,56,-219.0,82.0
57824,64704,-102,-1759,-3679,70,-229.0,78.0
57840,64705,-112,-1815,-3754,66,-229.0,34.0
57856,64706,-177,-1824,-3716,58,-305.0,2.0
57872,64707,-203,-1853,-3742,73,-353.0,-51.0
57888,64708,-182,-1872,-3723,88,-433.0,-56.0
57904,64709,-204,-1859,-3751,62,-408.0,-55.0
57920,64710,-168,-1846,-3719,44,-332.0,-78.0
57936,64711,-300,-1842,-3700,40,-306.0,-97.0
57952,64712,-295,-1865,-3685,43,-381.0,-108.0
57968,64713,-225,-1835,-3687,64,-349.0,-128.0
57984,64714,-351,-1826,-3774,35,-316.0,-160.0
58000,64715,-421,-1818,-3731,26,-297.0,-150.0
58016,64716,-423,-1813,-3779,39,-335.0,-122.0
58032,64717,-429,-1790,-3756,65,-321.0,-119.0
58048,64718,-435,-1735,-3799,79,-316.0,-85.0
58064,64719,-460,-1709,-3771,80,-254.0,-60.0
58080,64720,-484,-1679,-3801,67,-162.0,-23.0
58096,64721,-336,-1620,-3852,104,-107.0,-27.0
58112,64722,-396,-1550,-3858,86,76.0,21.0
58128,64723,-465,-1462,-3911,86,-23.0,83.0
58144,64724,-432,-1450,-3837,98,-83.0,161.0
58161,64725,-418,-1366,-3873,104,4.0,196.0
58176,64726,-446,-1336,-3815,89,-90.0,229.0
58192,64727,-483,-1356,-3784,94,-57.0,259.0
58208,64728,-540,-1375,-3724,128,-80.0,303.0
58224,64729,-561,-1405,-3768,140,-245.0,350.0
58240,64730,-579,-1449,-3860,154,-329.0,331.0
58256,64731,-542,-1487,-3795,103,-319.0,319.0
58272,64732,-551,-1608,-3890,126,-351.0,340.0
58288,64733,-562,-1673,-3831,146,-342.0,353.0
58304,64734,-530,-1681,-3814,151,-331.0,360.0
58320,64735,-555,-1695,-3822,148,-279.0,364.0
58336,64736,-622,-1702,-3724,178,-296.0,399.0
58353,64737,-638,-1712,-3714,198,-357.0,447.0
58368,64738,-506,-1739,-3780,198,-181.0,414.0
58384,64739,-534,-1757,-3708,169,-149.0,441.0
58400,64740,-557,-1747,-3715,174,-219.0,470.0
58416,64741,-599,-1764,-3685,168,-317.0,489.0
58432,64742,-441,-1832,-3782,197,-260.0,464.0
58448,64743,-426,-1826,-3753,189,-31.0,428.0
58464,64744,-435,-1890,-3737,173,-53.0,420.0
58480,64745,-412,-1925,-3618,211,-153.0,396.0
58496,64746,-269,-1923,-3653,239,-235.0,342.0
58512,64747,-251,-1975,-3720,260,-207.0,274.0
58528,64748,-151,-1953,-3753,245,-156.0,194.0
58544,64749,-108,-1911,-3720,234,-70.0,141.0
58560,64750,-99,-1927,-3659,193,-41.0,59.0
58576,64751,-86,-1902,-3610,181,-255.0,-22.0
58592,64752,-26,-1890,-3685,166,-486.0,-105.0
58608,64753,51,-1852,-3722,126,-358.0,-209.0
58624,64754,56,-1865,-3794,123,-194.0,-287.0
58640,64755,14,-1815,-3771,111,-79.0,-341.0
58657,64756,-32,-1764,-3785,124,-191.0,-412.0
58672,64757,-56,-1665,-3784,104,-291.0,-488.0
58688,64758,-31,-1620,-3773,78,-373.0,-518.0
58705,64759,-22,-1526,-3773,74,-213.0,-551.0
