Tiempo,Contador,Acx,Acy,Acz,Gx,Gy,Gz
8274,12456,-976,620,-15612,84,-361.0,-166.0
8290,12457,-1092,752,-15600,61,-377.0,-168.0
8306,12458,-1032,708,-15764,68,-395.0,-154.0
8322,12459,-1084,688,-15576,69,-372.0,-119.0
8338,12460,-1000,680,-15648,99,-375.0,-149.0
8354,12461,-976,612,-15720,53,-385.0,-155.0
8370,12462,-1116,788,-15788,38,-376.0,-178.0
8386,12463,-988,692,-15792,69,-374.0,-150.0
8402,12464,-1032,672,-15860,79,-350.0,-127.0
8418,12465,-1088,684,-15608,93,-381.0,-145.0
8434,12466,-1096,692,-15704,82,-362.0,-120.0
8450,12467,-1020,688,-15648,88,-372.0,-136.0
8466,12468,-1068,580,-15676,74,-372.0,-158.0
8482,12469,-1056,680,-15676,54,-382.0,-152.0
8498,12470,-1088,668,-15564,86,-400.0,-153.0
8514,12471,-984,664,-15744,84,-367.0,-144.0
8530,12472,-1036,628,-15640,99,-387.0,-149.0
8546,12473,-1008,696,-15752,74,-364.0,-163.0
8562,12474,-1096,640,-15596,84,-352.0,-149.0
8578,12475,-1076,696,-15704,64,-379.0,-160.0
8594,12476,-936,692,-15748,87,-376.0,-156.0
8610,12477,-940,536,-15796,45,-389.0,-112.0
8626,12478,-992,776,-15712,87,-372.0,-139.0
8642,12479,-1088,624,-15712,72,-376.0,-142.0
8658,12480,-1024,752,-15724,50,-359.0,-176.0
8674,12481,-1024,644,-15724,71,-361.0,-151.0
8690,12482,-1076,548,-15696,65,-389.0,-124.0
8706,12483,-1036,640,-15692,85,-372.0,-157.0
8722,12484,-1116,720,-15796,87,-385.0,-169.0
8738,12485,-1028,668,-15780,126,-364.0,-149.0
8754,12486,-1060,648,-15568,74,-373.0,-148.0
8770,12487,-1092,712,-15796,71,-365.0,-154.0
8786,12488,-1020,664,-15788,80,-358.0,-157.0
8802,12489,-1036,696,-15696,56,-360.0,-145.0
8818,12490,-1004,636,-15676,63,-365.0,-145.0
8835,12491,-1008,732,-15724,98,-362.0,-155.0
8850,12492,-1068,664,-15744,87,-378.0,-157.0
8866,12493,-972,588,-15688,69,-364.0,-162.0
8882,12494,-968,768,-15624,88,-374.0,-123.0
8898,12495,-1004,604,-15664,84,-383.0,-157.0
8914,12496,-1036,680,-15756,84,-386.0,-153.0
8930,12497,-1100,720,-15792,63,-380.0,-157.0
8946,12498,-1072,680,-15688,65,-370.0,-130.0
8962,12499,-948,572,-15712,72,-384.0,-139.0
8978,12500,-912,752,-15648,76,-371.0,-159.0
8994,12501,-892,672,-15624,73,-363.0,-138.0
9010,12502,-996,760,-15744,53,-391.0,-155.0
9026,12503,-956,704,-15800,67,-365.0,-143.0
9042,12504,-984,632,-15772,71,-368.0,-150.0
9058,12505,-1052,664,-15660,70,-395.0,-148.0
9074,12506,-1136,672,-15668,68,-358.0,-150.0
9090,12507,-968,716,-15688,101,-375.0,-149.0
9106,12508,-1012,684,-15724,71,-370.0,-149.0
9122,12509,-1016,636,-15612,75,-368.0,-140.0
9138,12510,-924,696,-15616,80,-384.0,-157.0
9154,12511,-1012,616,-15660,72,-378.0,-143.0
9170,12512,-1008,696,-15752,52,-372.0,-164.0
9186,12513,-944,672,-15772,65,-360.0,-146.0
9202,12514,-1064,740,-15712,54,-386.0,-142.0
9218,12515,-960,636,-15672,79,-339.0,-165.0
9234,12516,-1016,568,-15696,59,-357.0,-153.0
9250,12517,-1024,652,-15672,80,-359.0,-148.0
9267,12518,-1040,648,-15724,100,-384.0,-145.0
9282,12519,-1108,636,-15744,50,-380.0,-146.0
9298,12520,-1052,628,-15628,82,-373.0,-161.0
9314,12521,-1112,728,-15632,54,-370.0,-148.0
9330,12522,-996,624,-15760,73,-367.0,-145.0
9346,12523,-964,724,-15592,52,-384.0,-165.0
9362,12524,-1032,616,-15756,80,-394.0,-159.0
9378,12525,-1044,660,-15704,69,-373.0,-149.0
9394,12526,-1072,808,-15840,67,-369.0,-151.0
9410,12527,-1024,676,-15820,82,-346.0,-158.0
9426,12528,-996,684,-15636,68,-378.0,-151.0
9442,12529,-972,696,-15732,88,-375.0,-161.0
9458,12530,-1128,652,-15740,84,-372.0,-146.0
9474,12531,-1016,640,-15776,87,-379.0,-138.0
9491,12532,-972,684,-15804,71,-383.0,-153.0
9506,12533,-1012,652,-15732,81,-360.0,-150.0
9522,12534,-936,560,-15580,87,-340.0,-156.0
9539,12535,-1096,648,-15628,58,-355.0,-153.0
9554,12536,-1104,640,-15748,90,-346.0,-149.0
9570,12537,-1052,684,-15580,61,-382.0,-140.0
9586,12538,-980,684,-15684,92,-375.0,-152.0
9602,12539,-936,520,-15656,71,-364.0,-156.0
9618,12540,-1016,696,-15808,87,-378.0,-129.0
9634,12541,-972,740,-15756,80,-345.0,-149.0
9650,12542,-1060,656,-15736,79,-386.0,-157.0
9666,12543,-1032,700,-15700,94,-372.0,-160.0
9682,12544,-1036,700,-15792,67,-383.0,-155.0
9698,12545,-976,696,-15728,88,-360.0,-140.0
9714,12546,-1024,728,-15716,86,-380.0,-169.0
9731,12547,-844,640,-15756,63,-355.0,-154.0
9746,12548,-1016,684,-15684,82,-368.0,-159.0
9762,12549,-1016,640,-15752,71,-374.0,-141.0
9778,12550,-1072,692,-15652,85,-344.0,-162.0
9795,12551,-1056,740,-15612,83,-380.0,-118.0
9810,12552,-932,636,-15552,73,-384.0,-150.0
9826,12553,-996,648,-15796,83,-377.0,-136.0
9843,12554,-900,672,-15668,64,-377.0,-178.0
9858,12555,-1000,596,-15668,78,-367.0,-143.0
9874,12556,-1024,696,-15760,89,-363.0,-163.0
9890,12557,-1040,724,-15740,81,-366.0,-130.0
9906,12558,-1044,676,-15664,62,-372.0,-130.0
9922,12559,-948,544,-15688,68,-366.0,-154.0
9938,12560,-1040,644,-15752,114,-378.0,-138.0
9954,12561,-932,668,-15744,72,-367.0,-110.0
9970,12562,-1048,536,-15732,92,-362.0,-144.0
9986,12563,-1096,664,-15700,68,-375.0,-137.0
10002,12564,-996,576,-15612,82,-367.0,-124.0
10018,12565,-1008,612,-15816,43,-385.0,-170.0
10034,12566,-984,612,-15652,83,-372.0,-154.0
10050,12567,-1036,696,-15760,61,-382.0,-149.0
10066,12568,-1008,660,-15688,69,-386.0,-135.0
10082,12569,-1076,656,-15620,84,-349.0,-172.0
10098,12570,-932,620,-15680,64,-366.0,-157.0
10114,12571,-1116,688,-15636,71,-363.0,-127.0
10130,12572,-1044,720,-15672,67,-395.0,-145.0
10146,12573,-1012,756,-15668,88,-363.0,-108.0
10162,12574,-1164,700,-15744,66,-361.0,-141.0
10178,12575,-956,500,-15720,74,-366.0,-153.0
10194,12576,-996,640,-15592,86,-355.0,-156.0
10210,12577,-984,680,-15712,81,-358.0,-144.0
10226,12578,-996,612,-15672,82,-354.0,-166.0
10242,12579,-1032,644,-15848,69,-390.0,-141.0
10258,12580,-1004,584,-15492,78,-366.0,-147.0
10274,12581,-1092,656,-15588,67,-373.0,-165.0
10290,12582,-988,752,-15600,97,-370.0,-158.0
10306,12583,-1020,852,-15732,54,-376.0,-121.0
10322,12584,-1016,624,-15752,62,-368.0,-158.0
10338,12585,-948,696,-15756,74,-372.0,-144.0
10355,12586,-1036,684,-15644,57,-375.0,-150.0
10370,12587,-1004,604,-15576,70,-352.0,-152.0
10386,12588,-1000,596,-15788,89,-378.0,-142.0
10402,12589,-1044,588,-15608,83,-368.0,-122.0
10418,12590,-996,696,-15752,79,-373.0,-146.0
10434,12591,-1096,668,-15796,89,-384.0,-139.0
10450,12592,-932,496,-15796,69,-369.0,-175.0
10466,12593,-976,748,-15696,74,-376.0,-176.0
10482,12594,-956,640,-15752,90,-373.0,-140.0
10498,12595,-1072,764,-15796,78,-374.0,-172.0
10514,12596,-1028,684,-15744,69,-369.0,-149.0
10530,12597,-1056,740,-15728,81,-391.0,-152.0
10546,12598,-932,740,-15772,63,-356.0,-151.0
10562,12599,-992,576,-15664,81,-368.0,-130.0
10578,12600,-956,684,-15868,67,-379.0,-158.0
10594,12601,-940,580,-15832,91,-369.0,-158.0
10610,12602,-1004,716,-15748,74,-385.0,-156.0
