Tiempo,Contador,Acx,Acy,Acz,Gx,Gy,Gz
64785,20084,-236,-655,-3990,52,-53.0,-18.0
64801,20085,-204,-683,-3909,52,-112.0,-21.0
64817,20086,-159,-682,-3907,40,-54.0,-25.0
64833,20087,-217,-687,-3932,45,-23.0,-40.0
64849,20088,-249,-651,-3914,23,-39.0,-27.0
64866,20089,-249,-678,-3832,7,-158.0,-35.0
64881,20090,-196,-712,-3867,52,-155.0,-54.0
64897,20091,-166,-701,-3889,93,32.0,-52.0
64913,20092,-249,-652,-3930,86,94.0,-34.0
64929,20093,-289,-647,-3898,39,-3.0,-30.0
64945,20094,-245,-660,-3823,44,-140.0,-32.0
64961,20095,-231,-704,-3829,79,-132.0,-48.0
64977,20096,-252,-673,-3897,107,-69.0,-41.0
64993,20097,-243,-677,-3942,113,-76.0,-41.0
65009,20098,-287,-640,-3900,37,-169.0,-28.0
65025,20099,-263,-691,-3827,26,-193.0,-27.0
65041,20100,-247,-716,-3852,39,-42.0,-13.0
65058,20101,-270,-681,-3926,51,68.0,5.0
65073,20102,-282,-655,-3849,26,-13.0,18.0
65089,20103,-297,-660,-3826,35,-128.0,-1.0
65105,20104,-204,-667,-3861,85,-120.0,0.0
65121,20105,-236,-641,-3936,83,-35.0,-6.0
65137,20106,-217,-607,-3938,55,-51.0,-5.0
65153,20107,-272,-649,-3948,23,-136.0,-17.0
65169,20108,-239,-648,-3890,31,-208.0,-11.0
65185,20109,-194,-670,-3897,43,-128.0,-8.0
65201,20110,-197,-657,-3909,76,-38.0,-7.0
65217,20111,-245,-653,-3968,49,-80.0,-2.0
65233,20112,-210,-655,-3967,35,-45.0,-17.0
65249,20113,-285,-642,-3947,25,-33.0,2.0
65265,20114,-248,-618,-3888,22,-81.0,-3.0
65281,20115,-237,-620,-3903,21,-112.0,-26.0
65297,20116,-179,-701,-3908,21,-57.0,-34.0
65313,20117,-267,-623,-3935,23,-23.0,-26.0
65329,20118,-289,-642,-3908,24,-82.0,-18.0
65345,20119,-311,-632,-3895,0,-169.0,-8.0
65361,20120,-217,-650,-3879,8,-164.0,-8.0
