Acx,Acy,Acz,Gx,Gy,Gz
893.6166213408474,272.60553048907434,-4891.647893915007,699.223877552559,-1127.781110257418,-1382.4850754666427
897.9417685757795,269.43865181854005,-4901.71808446732,622.7612576515456,-1130.5151261021952,-1418.586263431915
895.0759466937001,261.7475536430277,-4910.152722169448,558.4374070142027,-1117.783507802967,-1455.7787620213553
892.2101248116206,254.05645546751535,-4918.587359871575,494.1135563768597,-1105.0518895037392,-1492.9712606107953
869.4078378852881,236.65874654981454,-4935.9184357739,394.6789070165464,-1051.841956993289,-1566.3457914504331
848.9561211107671,230.49992797014386,-4945.6651261843535,357.6851261177862,-1014.0987228314523,-1600.4831948666904
828.504404336246,224.3411093904732,-4955.4118165948075,320.69134521902595,-976.3554886696157,-1634.6205982829476
799.3987458349022,223.5060799041825,-4965.828355090927,290.87593873029437,-930.5333695369075,-1664.0994927247611
770.2930873335583,222.67105041789182,-4976.244893587046,261.0605322415627,-884.7112504041993,-1693.5783871665749
697.2717002424152,234.45733160955393,-4995.338880354781,200.72321209240081,-782.3744743238564,-1739.6569244311713
655.2655484895618,246.81214351978468,-5001.819093262664,162.87287146845247,-727.9141718016247,-1755.1133921645471
613.2593967367084,259.16695543001543,-5008.299306170546,125.02253084450415,-673.4538692793928,-1770.569859897923
568.0342679135811,276.1404158255812,-5009.5248719040865,74.45915194588697,-617.0501601688115,-1778.1000497177197
522.8091390904539,293.113876221147,-5010.750437637627,23.895773047269802,-560.6464510582304,-1785.6302395375164
430.50631149702673,330.3528010073634,-4999.666277523463,-105.28259088609926,-445.6808311967722,-1785.7137537557724
385.3852298104852,347.1975407342993,-4986.981242423773,-181.12627628431602,-387.8322229338511,-1779.298297884563
340.2641481239437,364.04228046123524,-4974.296207324085,-256.96996168253276,-329.98361467092997,-1772.8828420133539
297.49898806140135,375.9890687399602,-4955.345978256986,-337.9887812509884,-272.6257984977346,-1761.3259236063882
254.733827998859,387.93585701868517,-4936.395749189887,-419.00760081944395,-215.26798232453925,-1749.7690051994227
174.93868044312904,397.6431931144974,-4889.672861949256,-575.9857590129551,-103.814795266407,-1718.8620456486253
137.57725930067545,394.5097749828984,-4864.1326305548455,-644.7161159632617,-51.083811075368054,-1700.3665492325918
100.21583815822187,391.3763568512995,-4838.592399160435,-713.4464729135682,1.6471731156708898,-1681.8710528165584
64.36019674673845,380.70723577809827,-4812.736088062073,-767.5828457602786,50.024818436727074,-1660.5860086546845
28.50455533525503,370.038114704897,-4786.879776963709,-821.7192186069889,98.40246375778325,-1639.3009644928106
-43.03867704220682,336.68050551485334,-4736.171066347183,-898.2960106741332,184.37228436535872,-1590.3370614499945
-80.11165701967792,316.09925148404886,-4710.703814411709,-923.1849689826865,221.52068547897463,-1561.698880136719
-117.18463699714901,295.51799745324433,-4685.236562476235,-948.07392729124,258.66908659259053,-1533.0606988234435
-156.4343544980019,273.1492396939784,-4657.647828991134,-964.7403079963563,290.2745000336828,-1499.0047211116225
-195.6840719988548,250.7804819347125,-4630.059095506032,-981.4066887014724,321.87991347477504,-1464.9487433998017
-278.42038891727964,205.71326388571438,-4564.813353536417,-1010.5404578634611,375.97030585092875,-1383.5515244578569
-320.64238316606156,183.84245816892698,-4524.172374194091,-1028.0118393974167,399.8983501673032,-1335.3810272169987
-362.8643774148435,161.97165245213958,-4483.531394851767,-1045.4832209313724,423.82639448367763,-1287.2105299761406
-403.43257430251026,140.7537752947477,-4432.778375055099,-1068.009514219662,446.19709299838826,-1231.4415298777874
-444.0007711901771,119.53589813735583,-4382.025355258431,-1090.5358075079512,468.5677915130989,-1175.6725297794342
-514.8205055235208,77.12308987364221,-4259.533978323213,-1142.5412498750497,512.8311100229685,-1050.4798745379794
-541.091377856583,55.03021320235767,-4189.566904757432,-1166.986072475744,535.5273024366693,-982.7702975767925
-567.3622501896452,32.93733653107313,-4119.599831191652,-1191.4308950764387,558.22349485037,-915.0607206156054
-580.762096987295,9.225744215995054,-4044.732395647278,-1207.2107100191693,581.6519234169056,-844.7793456581326
-594.1619437849447,-14.485848099083022,-3969.8649601029038,-1222.9905249619,605.0803519834411,-774.4979707006598
-589.8566406009772,-65.5991390481543,-3820.7511757847024,-1223.1196228661336,652.5556205415229,-635.011116132695
-571.2371050031043,-92.56284115064436,-3752.023212829651,-1202.7576872995237,675.7595157056248,-569.1213608544542
-552.6175694052313,-119.52654325313442,-3683.2952498746,-1182.3957517329138,698.9634108697269,-503.2316055762136
-518.84874684828,-146.86168151465617,-3624.9761227786275,-1141.007144861361,720.5887809388803,-444.30747576706415
-485.07992429132884,-174.1968197761779,-3566.6569956826547,-1099.6185379898081,742.2141510080337,-385.3833459579147
-394.5043225121591,-226.87970527894032,-3475.93929421613,-983.2413163434354,780.1722095708498,-286.4923301896894
-343.27270137953394,-250.91979975897377,-3443.4270318959316,-916.6947704294771,795.4913920138316,-248.11775012009912
-292.04108024690885,-274.9598942390072,-3410.9147695757333,-850.1482245155189,810.8105744568135,-209.74317005050884
-241.59554095724025,-295.83762079667065,-3388.4814834652616,-786.0523940774749,821.4725321248408,-182.91051568145815
-191.15000166757162,-316.715347354334,-3366.0481973547894,-721.9565636394309,832.1344897928681,-156.0778613124075
-105.41799783658405,-351.86567121113603,-3331.884459686268,-619.7235252862367,841.9558609768299,-124.09729520812026
-75.79459530280973,-366.7939984400597,-3314.7015959140053,-589.0714122858403,839.8196978203007,-117.19040571146485
-46.17119276903541,-381.7223256689833,-3297.518732141743,-558.4192992854439,837.6835346637715,-110.28351621480944
-33.26451858558526,-395.30416532184756,-3275.5445406658546,-550.5376424742274,827.0009057525554,-109.89952853137295
-20.357844402135104,-408.8860049747119,-3253.5703491899667,-542.6559856630107,816.3182768413391,-109.51554084793646
-29.15808557104362,-436.565434540859,-3194.9241504709053,-564.8881543592771,774.791092927526,-115.8089273412719
-48.405263074837805,-452.1326274333961,-3158.7267016143037,-585.7884858156672,742.7303829887423,-119.49173735171664
-67.652440578632,-467.6998203259333,-3122.529252757702,-606.6888172720571,710.6696730499585,-123.17454736216138
-96.66318495262992,-485.91200223462397,-3083.141953875506,-624.7992575267649,666.891428921243,-124.82242349834287
-125.67392932662784,-504.1241841433147,-3043.7546549933095,-642.9096977814727,623.1131847925275,-126.47029963452437
-189.72025529250507,-546.0070958398868,-2971.145597315802,-647.7656280498389,513.8269472454733,-122.11517409481999
-217.64396967846662,-568.8619319323054,-2945.4825612464165,-624.5557911805201,450.76437136432924,-115.33297025873125
-245.56768406442816,-591.716768024724,-2919.8195251770303,-601.3459543112014,387.70179548318515,-108.55076642264251
-263.31466878544404,-614.9357348187846,-2911.952817663194,-548.1226712501098,320.2753758375512,-97.46086011139427
-281.06165350645995,-638.154701612845,-2904.0861101493574,-494.8993881890181,252.84895619191735,-86.37095380014603
-288.50283761173586,-681.4685546298848,-2934.082845541364,-333.51251692862496,119.86440333380195,-58.092328050341216
-277.3111050968639,-699.7107810350268,-2973.656913636234,-234.47739911195924,60.10786062294443,-42.84555430655074
-266.119372581992,-717.9530074401688,-3013.230981731104,-135.4422812952935,0.35131791208691066,-27.598780562760254
-242.2120944138962,-731.4252740459638,-3075.180259120823,-31.82463172694542,-47.35180625860107,-13.475891277349376
-218.3048162458004,-744.8975406517586,-3137.129536510542,71.79301784140266,-95.05493042928906,0.6469980080615014
-154.567576567676,-761.1568803969501,-3294.1625775467796,257.6298115110713,-158.739857586369,22.48603185531111
-120.99460309120869,-764.2277069245024,-3380.9222850186543,326.540062538705,-173.2415512403259,28.68190561450806
-87.42162961474136,-767.2985334520547,-3467.6819924905285,395.4503135663387,-187.74324489428278,34.87777937370501
-58.55318613237408,-766.2994262912584,-3553.4651677315605,432.0298943446316,-186.1347322669082,35.685326292198745
-29.684742650006804,-765.3003191304621,-3639.2483429725926,468.6094751229245,-184.52621963953365,36.49287321069248
,,,,,
