Tiempo,Contador,Acx,Acy,Acz,Gx,Gy,Gz
64114,11850,373,-318,-4009,75,-223.0,-83.0
64130,11851,409,-303,-3986,73,-238.0,-127.0
64146,11852,610,-265,-3989,96,-210.0,-198.0
64162,11853,1029,-200,-4033,128,-69.0,-415.0
64178,11854,1362,-147,-4095,121,285.0,-766.0
64194,11855,1716,-4,-4147,78,664.0,-1184.0
64210,11856,1670,26,-4235,74,842.0,-1694.0
64226,11857,1569,132,-4261,6,682.0,-2110.0
64242,11858,1545,227,-4178,-180,374.0,-2537.0
64258,11859,1604,334,-4114,-301,67.0,-3005.0
64274,11860,1470,375,-3967,-442,-191.0,-3469.0
64290,11861,1311,329,-3885,-397,-550.0,-3811.0
64306,11862,1320,281,-3868,-224,-541.0,-4083.0
64322,11863,1313,332,-3832,-7,-363.0,-4322.0
64338,11864,1298,463,-3794,60,-253.0,-4600.0
64354,11865,1296,647,-3771,94,-186.0,-4915.0
64370,11866,1169,835,-3693,96,-411.0,-5163.0
64386,11867,993,700,-3453,174,-911.0,-5360.0
64402,11868,1107,462,-3451,370,-1224.0,-5502.0
64418,11869,1273,564,-3525,582,-964.0,-5643.0
64434,11870,1085,671,-3414,804,-433.0,-5849.0
64450,11871,1073,778,-3583,915,255.0,-6152.0
64466,11872,607,860,-3614,960,384.0,-6317.0
64482,11873,203,788,-3533,948,41.0,-6300.0
64498,11874,100,646,-3430,898,-483.0,-6257.0
64514,11875,108,562,-3511,1046,-944.0,-6215.0
64530,11876,252,657,-3709,1142,-795.0,-6276.0
64546,11877,65,704,-3877,1269,-477.0,-6320.0
64562,11878,-393,780,-3915,1384,-346.0,-6158.0
64578,11879,-485,831,-4061,1353,-417.0,-6098.0
64594,11880,-789,888,-4112,1231,-431.0,-5919.0
64610,11881,-987,868,-4261,1171,-355.0,-5704.0
64626,11882,-1266,765,-4391,1224,-457.0,-5326.0
64642,11883,-1239,846,-4470,1182,-252.0,-5091.0
64658,11884,-1331,883,-4455,1135,201.0,-4775.0
64674,11885,-1503,806,-4396,1068,183.0,-4475.0
64690,11886,-1502,804,-4501,885,293.0,-4235.0
64706,11887,-1489,769,-4541,631,68.0,-4002.0
64723,11888,-1620,706,-4390,447,-161.0,-3644.0
64738,11889,-1089,647,-4401,220,-433.0,-3393.0
64754,11890,-932,634,-4351,97,-115.0,-3203.0
64770,11891,-674,532,-4382,251,105.0,-2970.0
64786,11892,-516,498,-4369,325,423.0,-2916.0
64802,11893,-838,480,-5171,-406,1145.0,-2800.0
64818,11894,-2212,516,-5929,-1727,3185.0,-1971.0
64834,11895,-3473,408,-5334,-2636,4932.0,-624.0
64850,11896,-3006,352,-4407,-2524,4630.0,-167.0
64867,11897,-2124,-100,-3554,-1547,2266.0,46.0
64882,11898,-1293,-379,-3171,-605,763.0,-84.0
64898,11899,-522,-449,-3203,3,371.0,-172.0
64914,11900,-532,-397,-3178,199,730.0,-204.0
64930,11901,-864,-370,-3246,105,969.0,-124.0
64946,11902,-1192,-399,-3359,-73,765.0,23.0
64962,11903,-1712,-382,-3308,-45,212.0,284.0
64978,11904,-1795,-438,-3323,214,-733.0,431.0
64994,11905,-1475,-334,-3543,410,-1377.0,463.0
65010,11906,-1143,-325,-3582,408,-1638.0,440.0
65026,11907,-713,-323,-3773,317,-1704.0,381.0
65042,11908,-570,-359,-3907,254,-1746.0,414.0
65058,11909,-410,-344,-4095,185,-1920.0,492.0
65074,11910,-503,-294,-4228,131,-2000.0,484.0
65090,11911,-586,-246,-4459,195,-1976.0,317.0
65106,11912,-771,-282,-4605,195,-1867.0,159.0
65123,11913,-990,-324,-4295,320,-2310.0,205.0
65138,11914,-824,-248,-4215,519,-2559.0,398.0
65154,11915,-348,-216,-4580,828,-2261.0,493.0
65170,11916,-200,-123,-5069,1188,-1305.0,447.0
65186,11917,-713,25,-5593,1021,-586.0,418.0
65202,11918,-2135,204,-5690,314,-788.0,757.0
65218,11919,-3185,281,-5852,-923,-2798.0,1647.0
65234,11920,-3352,309,-5547,-2083,-4397.0,2511.0
65250,11921,-3066,159,-5324,-2795,-4230.0,3080.0
65266,11922,-2733,160,-5112,-2950,-2408.0,3532.0
65282,11923,-2837,253,-4797,-2789,-502.0,4163.0
65298,11924,-3094,271,-4307,-2086,563.0,5001.0
65314,11925,-3261,312,-4024,-1298,478.0,6039.0
65330,11926,-2427,618,-4103,-1242,-282.0,6520.0
65346,11927,-1853,949,-4106,-1683,-610.0,6665.0
65362,11928,-1345,944,-4048,-2151,-372.0,6809.0
65379,11929,-940,859,-3986,-2138,-15.0,7235.0
65394,11930,-970,841,-3599,-1425,-251.0,7927.0
65410,11931,-318,890,-3692,-738,-526.0,8591.0
65426,11932,936,1117,-3979,-1116,53.0,8204.0
65443,11933,1210,1240,-3839,-1998,994.0,7707.0
65458,11934,995,1098,-3641,-2451,1512.0,7475.0
65474,11935,760,1004,-3376,-2160,1180.0,7741.0
65490,11936,898,960,-3260,-1348,599.0,8243.0
65506,11937,1186,1189,-3202,-474,366.0,8696.0
65522,11938,2125,1489,-3500,-373,548.0,8327.0
3,11939,2750,1576,-3492,-1171,2053.0,7143.0
19,11940,2174,1655,-3274,-1316,2526.0,6663.0
35,11941,1632,1322,-3128,-580,1870.0,6690.0
51,11942,1880,1361,-3253,129,1097.0,6883.0
