Tiempo,Contador,Acx,Acy,Acz,Gx,Gy,Gz
41780,30934,-2863,1289,-4837,2763,1018.0,4567.0
41797,30935,-2918,1460,-4573,2975,1005.0,5290.0
41812,30936,-2635,1713,-4747,2768,1193.0,5823.0
41828,30937,-2223,2089,-4995,2122,1070.0,6144.0
41844,30938,-1983,2095,-4657,1156,1076.0,6353.0
41860,30939,-1723,1938,-4380,654,1190.0,6605.0
41876,30940,-1800,1778,-4133,648,1505.0,6921.0
41892,30941,-1747,1673,-3863,1027,1391.0,7247.0
41908,30942,-1619,1656,-3946,1726,1496.0,7584.0
41924,30943,-1080,2141,-4834,1331,1406.0,7688.0
41940,30944,-1110,2166,-4452,58,850.0,7566.0
41956,30945,-639,1638,-4142,-764,859.0,7461.0
41972,30946,-500,1516,-3615,-470,1540.0,7370.0
41988,30947,-403,802,-3605,198,1106.0,7442.0
42004,30948,-64,655,-3687,891,1775.0,7247.0
Order,True,Max_Delay,17,Out_Range,0,,
53380,31659,957,-409,-3779,-61,-436.0,-33.0
53396,31660,948,-381,-3708,64,320.0,-60.0
53412,31661,882,-251,-3844,71,-214.0,4.0
53428,31662,859,-281,-3874,-20,-4.0,-53.0
53444,31663,898,-294,-3774,16,-208.0,-20.0
53460,31664,962,-303,-3868,22,-150.0,-41.0
53476,31665,1000,-312,-3808,-2,-87.0,-43.0
53492,31666,968,-304,-3824,50,-85.0,-68.0
53508,31667,918,-297,-3796,32,-77.0,-64.0
53524,31668,896,-307,-3814,17,-150.0,-70.0
53540,31669,909,-286,-3796,20,-167.0,-79.0
53556,31670,967,-282,-3805,-3,-187.0,-67.0
53572,31671,1027,-317,-3792,21,-120.0,-75.0
53589,31672,978,-318,-3794,14,-112.0,-82.0
53604,31673,930,-302,-3849,19,-114.0,-79.0
53620,31674,948,-299,-3809,15,-144.0,-67.0
53636,31675,948,-305,-3805,3,-139.0,-64.0
53652,31676,995,-303,-3829,7,-132.0,-43.0
53668,31677,974,-286,-3817,6,-128.0,-45.0
53684,31678,967,-313,-3827,20,-116.0,-54.0
53700,31679,930,-338,-3825,13,-139.0,-52.0
53716,31680,967,-310,-3811,9,-154.0,-43.0
53732,31681,963,-300,-3813,8,-160.0,-60.0
53748,31682,925,-332,-3795,25,-174.0,-63.0
53764,31683,920,-304,-3841,16,-181.0,-88.0
53781,31684,876,-350,-3759,20,-319.0,-103.0
53796,31685,948,-273,-3881,-4,-339.0,-118.0
53812,31686,952,-352,-3829,-3,-403.0,-136.0
53828,31687,814,-292,-3926,33,-568.0,-170.0
53844,31688,655,-337,-4045,108,-907.0,-122.0
53861,31689,438,-277,-4079,214,-1194.0,-135.0
53876,31690,710,-394,-4074,229,-1832.0,-210.0
53892,31691,1118,-626,-4151,197,-1954.0,-542.0
53908,31692,1056,-585,-4240,162,-2032.0,-676.0
53924,31693,1449,-1108,-4475,146,-1262.0,-644.0
53940,31694,963,-443,-4721,108,-996.0,-463.0
53956,31695,-416,-926,-4528,8,501.0,-691.0
53972,31696,851,-653,-4742,613,-255.0,-283.0
53988,31697,731,-825,-4967,476,951.0,-125.0
54004,31698,390,-806,-4271,352,207.0,59.0
54020,31699,1148,-956,-3981,553,316.0,-8.0
54036,31700,160,-641,-4366,134,362.0,238.0
54052,31701,868,-628,-3954,-418,399.0,226.0
54068,31702,482,-573,-4270,-1098,576.0,236.0
54084,31703,372,-548,-3892,-1467,1078.0,447.0
54100,31704,307,-510,-3801,-1542,864.0,807.0
54116,31705,337,-477,-3699,-1556,498.0,1216.0
54132,31706,418,-307,-3757,-1662,-236.0,1532.0
54148,31707,719,-180,-3595,-2074,-178.0,1738.0
54164,31708,1009,-186,-3474,-2142,-342.0,1943.0
54180,31709,1448,-215,-3456,-2157,314.0,2118.0
54196,31710,1556,-296,-3300,-2024,1050.0,2238.0
54212,31711,1544,-249,-3290,-1872,1156.0,2357.0
54228,31712,1440,-147,-3333,-1728,953.0,2445.0
54244,31713,1473,-104,-3160,-1743,822.0,2337.0
54260,31714,1045,-202,-2979,-1851,222.0,2470.0
54276,31715,1585,-222,-2787,-1748,543.0,2406.0
54292,31716,1262,-29,-2475,-1553,1099.0,2285.0
54308,31717,625,200,-2452,-1846,1205.0,2213.0
54324,31718,-196,159,-2186,-1803,1432.0,2482.0
54340,31719,420,401,-2160,-920,1863.0,2903.0
54356,31720,-20,504,-2278,405,1139.0,3857.0
54372,31721,1481,813,-2841,1913,1190.0,4308.0
54388,31722,2393,550,-3786,2747,-417.0,4583.0
54404,31723,3945,68,-4499,2519,760.0,3815.0
54420,31724,4860,-1178,-4737,2368,-702.0,2614.0
54436,31725,4596,-1409,-5372,1025,-1161.0,970.0
54452,31726,4542,-1419,-5634,-113,-1141.0,-1048.0
54468,31727,2132,-1296,-4895,-429,46.0,-1638.0
54484,31728,1732,-876,-4548,-671,-750.0,-1911.0
54500,31729,1963,-865,-4596,-857,-293.0,-2249.0
54516,31730,2242,-765,-4565,-754,535.0,-2769.0
54532,31731,2508,-669,-4738,-400,1382.0,-3534.0
54548,31732,2115,-387,-4782,-230,1771.0,-4105.0
54564,31733,2033,-100,-4822,-244,1678.0,-4474.0
54580,31734,1906,66,-4591,-49,1469.0,-4595.0
54596,31735,1860,302,-4774,56,880.0,-4599.0
54612,31736,2168,491,-4697,-305,1240.0,-5001.0
54628,31737,1783,202,-4407,-396,1154.0,-5286.0
54644,31738,1882,105,-4304,-78,1549.0,-5500.0
54660,31739,1371,210,-4215,85,1891.0,-5605.0
54676,31740,1211,233,-4276,-100,1807.0,-5792.0
54692,31741,793,-42,-4232,-129,1668.0,-5842.0
54708,31742,887,40,-4267,-57,1667.0,-5806.0
54725,31743,618,149,-4301,-394,2014.0,-5909.0
54740,31744,459,71,-4077,-1076,2533.0,-6165.0
54756,31745,121,-151,-3762,-1267,2558.0,-6115.0
54772,31746,153,-256,-3579,-972,2899.0,-5863.0
54788,31747,-214,-106,-3459,-744,3366.0,-5683.0
54804,31748,-1119,7,-3166,-1010,2883.0,-5517.0
54820,31749,-1737,-42,-2871,-1433,1621.0,-5161.0
54836,31750,-2071,-161,-2640,-1576,203.0,-4596.0
54853,31751,-1996,-136,-2622,-1539,-490.0,-4058.0
54868,31752,-1670,-193,-2784,-1153,-1371.0,-3660.0
54884,31753,-1582,-604,-2774,-627,-1611.0,-3036.0
54900,31754,-824,-316,-3298,-190,-1103.0,-3068.0
54916,31755,-744,-449,-3376,12,-1675.0,-3118.0
54932,31756,-229,-602,-3451,143,728.0,-3547.0
54948,31757,-482,-537,-3527,36,304.0,-3664.0
54964,31758,-367,-670,-3692,206,-174.0,-3527.0
54980,31759,-196,-472,-3619,-49,1957.0,-3798.0
54996,31760,-923,-401,-3181,-160,1105.0,-4021.0
55012,31761,-898,-335,-3465,-261,166.0,-4026.0
55028,31762,-816,-275,-3352,-199,105.0,-4070.0
55044,31763,-1368,-153,-3128,-236,566.0,-4497.0
